Column_Name,ObjectID,NumOID,ImportID,ContainerID,Num_ContainerID,Mandatory,DataType_Kind,Value_Type,Computed,Formula,ScopeEntityID,Num_ScopeEntityID,Domain_ID,Num_Domain_ID,Logical_Type_ID,Num_Logical_Type_ID,Distinct_Type_ID,Num_Distinct_Type_ID,Structured_Type_ID,Num_Structured_Type_ID,Collection_Type_ID,Num_Collection_Type_ID,Check_Constraint_Name,Default_Value,Use_Domain_Constraint,Domain_Name,Logical_Type_Name,Structured_Type_Name,Distinct_Type_Name,Collection_Type_Name,Uses_Default,Engineer,Table_Name,PK_Flag,FK_Flag,Native_Type,Sequence,ModelID,Num_ModelID,Model_Name,T_Size,T_Precision,T_Scale
"FacilityType",FDDBE772-6D21-59CE-CD31-18634A949566,1225,,C1F28C49-20BB-FA10-ACDB-1A0597C64EAE,130,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Facility_T1",,,VARCHAR,10,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FEE_CODE",2AF1E122-36A0-2467-ED65-B036495F501A,1226,,8007C8C4-EF58-E8AD-55A7-BFAA3E83A1B7,91,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"AcademicCareer_T1",,,VARCHAR,42,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FEE_CODE",5F99C42B-D8E5-EBF4-2625-FFFD49D3E03A,1227,,98A08F99-3914-A1B4-17B9-703BD148CD78,95,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"AcademicProgram_T1",,,VARCHAR,86,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FEES_EXIST",B0FCD4B6-D7D4-FD08-9C90-2185C09FD2ED,1228,,EFAE6AF7-D6D0-FD04-AEB9-5351AB2528E0,105,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Class_T1",,,VARCHAR,65,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FERPAFlag",3CFDDFD5-D286-DEE1-6B96-E72CE17F0F97,1229,,5453F6AC-D3CD-D40C-9943-09A4446B1F98,111,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimPersonDemographic",,,VARCHAR,15,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FERPAFlag",3D663CB2-406D-57BA-5873-0977B12257EE,1230,,78A21F6A-CB9F-0FF5-6574-417EB1D451DA,103,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"CCPersonalData_T1",,,VARCHAR,27,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FICE_CD",6294DE76-10D1-19C4-29A6-3C3A52DC756D,1231,,7400A788-B8C2-109B-F0BC-0F3881C9E9EF,127,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"ExternalOrganizationAdmin_T1",,,VARCHAR,10,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FieldName",7763381C-C480-3E63-78CF-29E7A1A2BED3,1232,,A650F76C-15C6-C3DA-EB03-99E64AB6324E,171,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"TranslateValue_T1",,,VARCHAR,2,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FieldValue",C9E1FFB2-F47E-B7CB-76C9-12AE8210D775,1233,,A650F76C-15C6-C3DA-EB03-99E64AB6324E,171,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"TranslateValue_T1",,,VARCHAR,3,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FIN_AID_INTEREST",96B85D13-B5FD-E8ED-F433-95B7F9E0CE07,1234,,C2813B92-BD7C-D4D9-394D-1C307D444B98,98,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"AdmissionApplication_T1",,,VARCHAR,22,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FIRST_NAME_SRCH",5435EDFD-2988-7F5B-9A6F-2923CEE4E975,1235,,19919CEA-F18F-90AE-8D08-1FEF1119B541,145,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"PersonNames_T1",,,VARCHAR,23,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FIRST_NAME_SRCH",F8792919-6FCA-A633-522C-160824828A08,1236,,96D46BFF-46CC-41C2-CF0F-A2BB61E08B99,133,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"GradeRoster_T1",,,VARCHAR,19,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FIRST_TERM_VALID",B2A289EA-DAB6-3B32-2118-D41163CFA324,1237,,98A08F99-3914-A1B4-17B9-703BD148CD78,95,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"AcademicProgram_T1",,,VARCHAR,24,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FIRST_TERM_VALID",54BA9262-791F-02F6-6DED-AD51DB228EF6,1238,,A5B29D3B-276C-4DC7-77E7-74B7ACEBF79B,96,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"AcademicSubplan_T1",,,VARCHAR,20,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FIRST_TERM_VALID",E8EA0E35-7399-A7C8-2B7A-16D6EF43CAEF,1239,,E69F1869-4D7B-342A-4E38-756504B939FD,94,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"AcademicPlan_T1",,,VARCHAR,25,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FORM_OF_STUDY",B1886769-6BCD-1B38-8B8F-1604D3699770,1240,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"StudentCareerTerm_T1",,,VARCHAR,93,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"FULLY_ENRL_DT",CADCB0E1-C88C-158E-6CE8-B75F3B0B45A8,1241,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"StudentCareerTerm_T1",,,DATE,113,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"FULLY_GRADED_DT",B5C70501-28A5-4C14-05A7-B0A8D7EFEF8E,1242,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"StudentCareerTerm_T1",,,DATE,116,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"FullyEnrolledDate",4096B5CB-5174-1CC3-8A5E-1E55A047EB53,1243,,57318C2E-7790-141F-C6C2-41125639E2D8,123,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"DimTerm",,,DATE,19,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"FullyEnrolledDate",5A9F00F3-D485-9C85-2F2E-891E264F7964,1244,,9AD7D89D-41D6-F462-501E-32A07CA90CB5,102,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"CalendarTerm_T1",,,DATE,12,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"FullyGradedDate",5CC990C8-CF60-5AB9-17A2-6B90302BD09E,1245,,57318C2E-7790-141F-C6C2-41125639E2D8,123,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"DimTerm",,,DATE,20,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"FullyGradedDate",F4A2EF58-3166-41C8-727F-7C208030230F,1246,,9AD7D89D-41D6-F462-501E-32A07CA90CB5,102,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"CalendarTerm_T1",,,DATE,13,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"GENERL_ASSIGN",1F6E78DD-57B7-60AF-948E-137D35F5C56B,1247,,C1F28C49-20BB-FA10-ACDB-1A0597C64EAE,130,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Facility_T1",,,VARCHAR,16,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GEO_CODE",E1BA13DE-2682-DB3D-B853-1B57B57DB0B4,1248,,1F46F1F8-0167-3190-9852-EB78AC281078,128,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"ExternalOrganizationLocation_T1",,,VARCHAR,24,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GEO_CODE",9916399A-398B-2C2D-8F27-1D4F6780140B,1249,,44012700-D545-6FB4-5C7A-441FDE014FE4,140,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"PersonAddresses_T2",,,VARCHAR,28,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GEO_CODE",566637E2-3000-B3CD-F701-AA404D342A5A,1250,,81C0D82C-310F-7736-A591-D5C17FC9A5AE,139,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"PersonAddresses_T1",,,VARCHAR,26,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GL_INTERFACE_REQ",9B05B3D1-B23C-1B85-69B9-5DA70AFC4988,1251,,EFAE6AF7-D6D0-FD04-AEB9-5351AB2528E0,105,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Class_T1",,,VARCHAR,105,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GPACumulative",FC7EE642-4754-D07A-6443-CB41D76FAD9D,1252,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,36,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"GPARating",8E73EBFE-4607-B538-7D04-3652F7E06380,1253,,0FBE82E0-CCF2-9665-D210-A583D18EF54D,115,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"DimStudentAdmissionApplicationTerm",,,DECIMAL,47,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,9,4,
"GPARating",B3D1E2E7-4402-234D-2836-18C60A921C13,1254,,851BD2A5-2F0A-A81A-9502-5FE0D7AF6B5B,156,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"SlateApplication_T1",,,DECIMAL,46,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,9,4,
"GPARating",041CE942-5035-0A0C-F4E4-89E1CA06FB38,1255,,89C77555-6D99-9745-682C-2036D8376FB0,114,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"DimStudentAdmissionApplication",,,DECIMAL,45,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,9,4,
"GPATerm",EF9C5810-9D95-3318-06D4-091DDCB0182F,1256,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,35,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"GRAD_APPLY_END_DT",8246B1F8-C9DC-7B7B-D76E-D7BEB8939699,1257,,9AD7D89D-41D6-F462-501E-32A07CA90CB5,102,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"CalendarTerm_T1",,,DATE,27,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"GRAD_APPLY_ST_DT",2AD70EA0-4403-48A5-AD29-3817F5067221,1258,,9AD7D89D-41D6-F462-501E-32A07CA90CB5,102,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"CalendarTerm_T1",,,DATE,26,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"GRAD_APPROVED",50146082-38A6-BFBC-2D9E-2DEBFBE70CE7,1259,,8398FFED-EF5B-DBFE-CC48-2ACB427AC7E9,116,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentAdvisor",,,VARCHAR,30,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRAD_APPROVED",EB31A5FB-E68E-3B11-19A5-55D1C9036EF8,1260,,87F2A1A6-AAF6-863C-FEB7-74C611E53A06,118,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentPrimaryAdvisorTerm",,,VARCHAR,34,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRAD_APPROVED",4E886707-0188-F020-A206-7A2DB713ABB9,1261,,FDB09D88-BFEF-D664-5C5D-603B3D835D1D,117,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentAdvisorTerm",,,VARCHAR,34,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRAD_APPROVED",30B0BC64-9DD9-BB3D-471B-03F4E6C6671A,1262,,62966FA8-81AB-A3E0-88E9-5B45B9BD924E,162,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"StudentAdvisor_T2",,,VARCHAR,19,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRAD_APPROVED",A69600B2-170F-D3D6-6CCA-345C9B8823F7,1263,,AD6D062A-60B0-6AD2-5781-69FAB9821FBF,161,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"StudentAdvisor_T1",,,VARCHAR,17,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRAD_INSTRUCTIONS",45AD8507-C82F-EF38-321F-8636DE723F72,1264,,9AD7D89D-41D6-F462-501E-32A07CA90CB5,102,N,Logical Type,,N,,,,DOM3000004,18,LOGDT037,56,,,,,,,,,N,,NVARCHAR,,,,N,Y,"CalendarTerm_T1",,,NVARCHAR,29,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",max,-1,0,
"Grade",5205D4EF-2F0F-87D4-6693-6C99E90B5650,1265,,94AC9236-EECE-3C4C-FAA5-DBA46B26EA25,110,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimGrade",,,VARCHAR,6,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"Grade",B3B62689-E878-1CB4-6B91-EBA848B2172B,1266,,96D46BFF-46CC-41C2-CF0F-A2BB61E08B99,133,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"GradeRoster_T1",,,VARCHAR,16,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"Grade",8E35A2B2-D98D-90FC-D917-AFE5B9DE36D6,1267,,9D96D191-D193-CFA0-9695-C7E351FE9235,131,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Grade_T1",,,VARCHAR,4,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"Grade",797D5C73-4613-BF99-A2A8-3E4C5DD47AD8,1268,,B1B1D2F8-D601-6904-2B71-90E762335DFA,152,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"ProgressReportGrade_T1",,,VARCHAR,14,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"Grade",5D4DB73D-2EC8-B215-9F51-689F43345FFF,1269,,309C425A-55B2-16C7-FD28-57461A03FB59,164,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"StudentEnrollment_T1",,,VARCHAR,17,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRADE_BASIS_CHOICE",525F5027-A5BC-0140-8EC2-01B261AE06F2,1270,,02CF8CD6-4480-DF6E-48CE-81678425979C,132,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"GradeBasis_T1",,,VARCHAR,14,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRADE_CATEGORY",F9FB4B35-8188-C9CC-2DC0-89291734D00E,1271,,9D96D191-D193-CFA0-9695-C7E351FE9235,131,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Grade_T1",,,VARCHAR,19,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRADE_CATEGORY",FD06FCAA-7021-E693-789E-20512B9E5146,1272,,309C425A-55B2-16C7-FD28-57461A03FB59,164,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"StudentEnrollment_T1",,,VARCHAR,65,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRADE_CONVERT",95206222-E749-7245-6605-72AA5567AB94,1273,,9D96D191-D193-CFA0-9695-C7E351FE9235,131,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Grade_T1",,,VARCHAR,16,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"Grade_HK",4599FE1A-ECE2-CAED-71ED-558BF5B30673,1274,,94AC9236-EECE-3C4C-FAA5-DBA46B26EA25,110,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimGrade",,,VARCHAR,1,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Grade_HK",AFCED406-630A-A7BB-2224-649906CF51D0,1275,,96D46BFF-46CC-41C2-CF0F-A2BB61E08B99,133,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"GradeRoster_T1",,,CHAR,27,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Grade_HK",766E82A7-8E45-6B44-02ED-7D88FF0FBE43,1276,,9D96D191-D193-CFA0-9695-C7E351FE9235,131,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"Grade_T1",,,CHAR,1,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"GRADE_POINTS_FA",705E3FCA-575C-D656-5E1B-9539E7901CE3,1277,,309C425A-55B2-16C7-FD28-57461A03FB59,164,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentEnrollment_T1",,,DECIMAL,49,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,9,3,
"GRADE_REQUIRED",0894AFC8-A6CF-E071-8A53-B9A7E4B5C1E1,1278,,02CF8CD6-4480-DF6E-48CE-81678425979C,132,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"GradeBasis_T1",,,VARCHAR,17,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRADE_ROSTER_STAT",72B44598-F4B0-11B3-8D4F-8E596940DB77,1279,,96D46BFF-46CC-41C2-CF0F-A2BB61E08B99,133,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"GradeRoster_T1",,,VARCHAR,24,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRADE_RSTR_ACCESS",6CB6A00B-CC55-60E4-ABE8-17932DC040CA,1280,,FF737A60-0455-EA11-B7F2-EB0CC92FBCA5,106,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"ClassInstructor_T1",,,VARCHAR,17,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRADE_TRANSFER",36354A86-42E6-906B-6123-8AB61BE18F13,1281,,8007C8C4-EF58-E8AD-55A7-BFAA3E83A1B7,91,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"AcademicCareer_T1",,,VARCHAR,12,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GRADE_TRANSFER",CFDF1D3E-3077-0CC0-D649-938E1A0B22DC,1282,,98A08F99-3914-A1B4-17B9-703BD148CD78,95,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"AcademicProgram_T1",,,VARCHAR,38,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GradeBasis_HK",A967CDF8-6C28-310F-2F66-199E71747CC2,1283,,02CF8CD6-4480-DF6E-48CE-81678425979C,132,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"GradeBasis_T1",,,CHAR,1,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"GradeBasis_HK",4DFFD05E-AC38-EC62-8B3B-CFF937A57A43,1284,,96D46BFF-46CC-41C2-CF0F-A2BB61E08B99,133,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"GradeRoster_T1",,,CHAR,29,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"GradeBasis_HK",67B4C92F-23C1-7BB2-A67C-03A9576EACCB,1285,,9D96D191-D193-CFA0-9695-C7E351FE9235,131,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"Grade_T1",,,CHAR,6,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"GradeDescription",A80C861B-FDF3-BDF5-AEAF-DA88485E6B99,1286,,94AC9236-EECE-3C4C-FAA5-DBA46B26EA25,110,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimGrade",,,VARCHAR,7,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GradeDescription",FD72F89D-9E91-E3E3-9A78-5B2F2B2AA853,1287,,9D96D191-D193-CFA0-9695-C7E351FE9235,131,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Grade_T1",,,VARCHAR,10,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GradeEarnsCredit",AC86CEED-4A0E-211A-BA46-A0BE13E25E60,1288,,94AC9236-EECE-3C4C-FAA5-DBA46B26EA25,110,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimGrade",,,VARCHAR,11,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GradeEarnsCredit",07B9946E-B52A-8882-F7C3-8343D62354B8,1289,,9D96D191-D193-CFA0-9695-C7E351FE9235,131,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Grade_T1",,,VARCHAR,12,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GradeIncludedInGPA",012CD343-01C0-3066-A268-932C0AF9FBC6,1290,,94AC9236-EECE-3C4C-FAA5-DBA46B26EA25,110,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimGrade",,,VARCHAR,9,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"GradeIsValidAttempt",93FDB344-CBF4-407D-5B69-A0E6C9026B42,1291,,94AC9236-EECE-3C4C-FAA5-DBA46B26EA25,110,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimGrade",,,VARCHAR,12,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
